5539,2064,4
2889,3876,1
1523,1065,3
4728,897,2
4784,3746,4
2340,2969,5
1884,2485,4
1696,1681,5
1759,3232,3
461,1358,4
727,1721,4
333,1900,3
815,221,5
1776,2303,4
5433,1631,4
5511,2056,4
3029,592,5
5575,3187,4
5353,1247,4
5312,3379,3
1114,2025,4
4049,3399,4
499,1615,4
319,897,4
4897,1288,4
1447,16,5
5964,3329,5
453,1208,5
594,1250,5
1369,34,3
1242,939,5
5763,887,5
4363,2754,4
2928,1211,5
985,1179,4
5854,2679,4
5939,1280,4
3823,73,3
4277,1245,4
2274,2094,4
1998,593,5
651,1023,4
4725,1205,3
658,121,3
714,3752,4
4897,2299,4
4033,424,2
1072,2790,4
4416,897,5
4884,1059,4
4460,10,3
3884,2193,2
4102,1314,5
4277,831,5
1884,3477,5
5107,465,3
3289,204,3
699,3683,3
4360,3179,2
4422,2180,4
3558,3456,4
4888,2795,4
453,2631,3
4139,423,1
3760,1187,5
2942,714,5
202,1600,3
5767,3556,3
4823,2285,3
5811,1322,4
5657,1082,5
2077,3078,4
1594,2878,4
3216,1682,4
2912,1567,3
4541,1009,3
5978,3567,3
4386,1573,4
5472,2028,5
2365,848,5
4884,314,5
163,1408,3
958,2135,5
5289,888,4
5096,171,3
1616,2792,3
5317,605,5
4867,2185,3
5937,3330,3
1769,2703,2
1818,1240,4
1969,3079,5
5990,55,4
5550,2053,3
117,1492,4
4258,1483,4
808,6,4
731,1483,3
1448,2168,5
1451,2010,4
2270,2041,3
3703,1198,5
1228,109,3
1219,20,3
65,3318,5
2265,1204,5
4026,2898,4
3180,2648,3
1741,2485,2
5085,898,5
1805,3725,5
1837,2655,2
5387,935,5
1592,2750,3
4115,2306,4
1880,2339,4
5530,2822,3
3012,3685,2
654,374,4
3119,1184,4
5831,2050,4
2349,1280,4
1145,260,5
2203,587,5
3599,1386,5
1264,550,4
4103,2221,4
4112,1935,3
3931,1255,4
3918,2644,4
5140,1863,3
1982,109,5
2948,1132,5
2692,2003,4
2323,1046,3
5084,701,1
3312,149,2
2467,2099,5
3346,2951,3
319,590,5
2582,2736,5
5616,3067,5
3389,2667,1
4292,1585,1
2232,3336,5
2565,2882,3
5837,2474,4
5809,712,5
1303,3006,4
62,2471,3
5530,109,5
762,1272,2
2419,3004,3
1778,651,3
2345,1929,5
4933,1941,4
2665,2506,1
3331,1180,5
5306,2179,3
3058,2727,3
3859,3195,3
5131,2548,3
3249,2328,5
5684,1385,4
4596,1644,1
5982,589,3
3111,583,2
1793,3193,4
5070,3037,3
2334,181,4
438,1336,5
445,3879,4
5491,433,1
5762,1356,5
3715,3525,1
702,2191,3
699,3393,3
2266,1072,4
2660,891,5
2631,1063,4
1496,364,4
240,2321,4
1496,1255,4
846,3794,2
4905,1314,3
749,291,2
343,2596,5
3714,3586,5
5143,1849,4
5481,2840,3
4089,39,4
4765,908,5
5305,1743,4
571,291,5
5682,1456,5
3630,2503,5
5916,195,2
3371,2951,4
2777,347,4
4796,217,3
1593,3413,3
4897,2847,3
5434,2671,3
1650,3459,3
4502,3624,3
3159,1888,4
648,2624,4
3909,3548,1
1004,2022,4
2073,220,4
4161,1064,4
2241,894,5
4107,16,5
2164,1271,4
2860,892,5
175,1016,5
3626,2391,3
4183,1798,4
1164,2292,4
4007,2234,3
5041,3095,4
3131,3608,1
2923,1180,3
3576,2042,3
3503,1361,1
499,2013,5
4950,2620,3
4806,793,4
4810,301,2
339,2999,4
2583,346,5
3823,1088,3
4173,353,4
2010,2499,3
3301,244,5
6000,104,3
1926,3746,4
5539,3031,4
4976,771,4
479,1288,5
5964,222,5
2231,2113,3
1399,3618,4
3796,3236,3
1244,350,3
4837,3630,3
4658,2010,5
148,1876,3
3211,908,3
575,1024,4
3203,3030,5
5566,3401,3
3562,3616,3
11,1524,5
2263,1608,5
1383,1089,4
529,1576,5
4898,1075,4
796,1257,5
2547,1277,4
3311,538,4
4736,2642,4
1390,280,4
2266,2226,5
1294,3550,4
424,2592,3
1624,3329,5
1298,3667,4
5350,2900,3
2866,477,4
2500,1183,3
3579,1674,3
5871,263,4
5618,2471,4
5111,744,3
2181,2565,5
1860,538,5
4704,1193,5
960,3133,5
3028,2072,3
4353,2734,3
4318,1184,5
329,1527,2
402,3185,4
3705,437,4
2120,1439,4
1496,648,3
2794,3413,5
5493,330,1
3839,207,3
3462,3380,4
1812,3186,3
4277,2945,4
1016,1204,5
3363,2301,2
1569,1244,5
2125,732,5
4360,287,3
2578,1644,3
4482,258,4
3792,1207,4
3128,2615,5
4414,3555,5
2423,3433,3
2203,1841,4
1883,1225,2
2264,1900,4
1057,3426,3
657,2322,4
449,3848,4
3906,2126,4
4224,2993,5
1470,3697,2
2213,3848,3
3402,2861,1
438,605,5
198,1367,4
2747,3380,5
1502,1559,2
3054,1841,2
5964,1189,5
5300,2474,5
1913,3328,5
1019,2881,4
4663,2388,4
3561,3603,5
1051,2066,4
2001,2532,2
4811,1248,3
4024,3603,3
2500,2998,4
4961,3766,3
1078,1994,5
2634,1064,3
2132,1336,2
3110,1190,3
2844,2531,4
5824,583,4
4388,586,4
2967,3100,3
1835,506,5
5874,1183,3
1181,1182,4
4114,585,3
5582,2795,3
2926,3847,3
1605,181,4
781,2356,3
798,2223,4
4710,1212,4
442,2963,3
3031,330,4
2753,938,3
2340,50,5
2313,1943,3
1812,2265,5
4223,3723,3
5493,2268,2
1532,2893,5
4146,1892,4
937,2952,4
4124,2220,4
1714,1894,3
3101,2232,3
3189,3549,4
5650,2400,4
1543,1074,4
1851,2695,3
692,1518,3
1268,3475,5
1182,1764,2
4153,3045,1
1680,2328,3
4099,3350,4
195,1230,5
4953,2773,5
1712,1954,3
4957,3556,2
4013,1841,3
837,586,3
4593,1281,5
1778,1008,4
4054,1070,4
4732,944,5
1004,2918,3
4305,1234,5
3378,2024,2
3193,6,4
2537,310,1
2621,1991,2
4030,1960,5
2614,258,4
4725,2019,3
2666,1895,4
1243,1265,4
169,3800,3
5755,160,3
1509,1385,4
505,2223,3
5458,2168,2
5509,1345,2
4812,1558,1
1483,3676,1
4354,1086,1
3389,437,3
1584,3532,1
3684,1272,5
1901,2465,3
2244,3494,1
1040,3639,4
4789,3475,5
5812,1193,3
343,585,5
1266,3529,1
1608,3135,2
818,1684,5
1925,423,1
1110,2265,5
3756,648,4
2540,550,5
3652,2626,3
4882,2245,4
2529,1196,3
2453,1569,5
5121,2328,3
53,2571,5
338,109,4
216,1447,3
1592,887,4
3118,2048,3
5812,1937,4
2334,903,5
2689,1246,5
4447,3276,3
53,1440,5
4589,2221,5
567,2804,5
639,2019,3
3512,298,4
764,1004,2
3408,1251,4
5333,1715,3
3532,1546,2
531,1655,2
5771,3433,4
3327,1247,4
4810,1850,3
4946,1629,5
2403,1514,5
2282,1082,5
5306,828,4
4828,377,4
139,2072,5
181,2336,2
4937,3687,3
5488,109,3
4887,512,5
2664,3775,4
3246,1181,4
3868,2473,3
2484,442,3
1242,2177,4
4021,1540,4
5841,1183,4
3919,1527,3
2537,1244,3
155,2256,5
2913,471,3
3768,2126,4
1899,2062,5
4461,1841,4
4319,2284,5
2062,50,5
2158,69,4
5550,2325,4
4229,1657,4
1113,438,3
3521,2822,2
2109,1546,2
4227,352,1
5716,1197,5
716,1899,5
760,1884,5
1301,474,4
4966,3459,5
518,2660,5
1650,2531,4
4095,2402,3
2944,2490,4
5242,3413,3
4053,1850,4
4049,1112,4
4360,656,2
5619,2965,4
5980,12,4
3327,2632,4
5393,2344,1
3471,3634,4
123,986,3
1759,771,5
3072,353,4
3688,1337,5
4212,2998,3
5090,1986,5
4480,779,3
5680,939,4
4589,1240,5
5054,2054,1
4979,2882,1
4779,1596,4
1812,2177,4
5824,2740,2
1587,1075,4
3294,1959,1
4240,1179,4
1392,2671,4
1947,2790,5
1912,893,5
3079,2840,5
4800,2052,2
4344,1955,4
3182,406,1
5950,552,3
3951,2667,2
3171,2280,3
2854,1576,4
3985,1043,4
2669,149,5
4041,1986,3
4070,1201,5
53,3683,4
376,605,4
6036,940,4
1179,423,4
2438,3488,3
1948,1681,4
4238,1269,5
727,3032,3
1357,325,1
2272,3444,4
264,1534,1
5809,2072,3
3934,902,5
1925,2854,4
1001,2929,5
1506,1180,5
5134,2328,5
4600,1468,1
5916,940,4
5106,1944,4
1717,2297,5
3685,3431,3
3203,353,5
1767,3442,3
2077,2632,5
5001,1190,3
957,559,4
1760,3600,4
512,514,3
5367,3184,4
3118,2631,3
5139,294,2
4309,536,4
6015,1,5
846,1259,5
4204,1844,4
3507,711,1
3692,2854,4
5605,946,4
1218,1697,2
3997,3298,5
5658,2803,5
1626,1322,3
2946,586,3
143,1635,4
770,2632,3
1253,1422,5
3955,897,5
2131,3848,4
4946,1929,5
2776,2952,4
5397,374,3
1320,1272,4
1449,2285,1
1089,1318,4
4156,3658,3
5831,3861,3
4448,3616,4
2968,2426,5
1106,2724,2
4950,1777,4
4798,1600,4
2084,3683,4
5788,3329,4
3454,2363,3
1440,3353,4
4312,1594,5
3313,2929,4
1666,2363,3
2222,1900,4
3613,1850,3
4552,2433,4
4085,103,4
1658,341,4
1901,994,5
2878,929,4
243,3644,3
2353,1059,3
4172,1338,5
3430,3046,4
1969,1991,2
2353,1657,4
3377,544,4
5111,3042,4
1020,1674,3
1965,149,3
5389,326,3
4003,3673,4
302,3644,3
3032,2906,5
1769,2327,4
1764,875,4
1285,1158,5
3569,1264,3
2418,3382,2
1974,1853,5
4064,3428,3
1505,2679,3
1243,3677,4
1832,2265,3
223,1934,5
48,2234,3
3677,1915,3
1015,298,4
1891,326,4
3842,1242,4
3824,2196,3
4029,888,5
4114,1203,5
329,1481,3
113,1492,4
1988,3879,4
4115,1353,4
2793,1953,3
4086,2228,5
1373,1483,3
5005,1010,3
2176,3113,4
3712,1180,5
5894,3440,5
4728,605,2
4610,3182,3
4711,109,5
5680,1876,4
272,461,4
4726,480,4
2046,3382,2
1072,909,5
2962,3181,2
2013,1251,5
5647,1637,4
3808,1387,4
224,3510,3
1875,2738,1
4823,1238,4
1608,3217,1
471,1287,4
4388,373,2
2788,2864,5
3607,1216,5
2810,1808,3
2684,2072,4
1748,1841,3
3948,1880,2
1941,2034,5
2484,2984,3
1261,2625,4
860,3847,1
4957,3477,5
1331,2893,3
3193,2927,1
2051,1808,3
1671,3609,4
4483,1204,3
3159,1367,4
925,2723,1
499,2656,3
861,2929,4
587,1225,4
3434,771,1
1449,2029,3
2917,3291,3
1865,1500,4
1246,3556,5
5978,2029,4
1383,5,3
3993,1121,4
1667,1221,4
2341,2327,1
173,1743,3
1841,1338,5
1096,1708,1
4957,549,2
5477,1179,4
2120,775,3
4180,3286,4
826,3854,2
3038,3634,5
3356,1302,4
4814,1986,3
3224,22,3
3836,1305,1
1741,1879,5
1114,2936,1
3024,3421,5
5978,1017,4
5367,902,5
1114,904,5
3032,1523,2
3545,1697,4
2073,1857,5
2842,316,5
5064,110,5
2136,21,2
524,1746,4
2883,1955,2
3562,2054,1
5809,2126,4
558,2803,3
5597,3126,1
1721,3078,1
5944,1798,1
4691,796,4
5019,2881,5
4436,2666,4
339,2175,4
5522,217,4
2792,24,3
1354,2909,3
2907,3091,3
1680,2532,5
4578,1618,5
1207,207,2
1181,1177,3
678,2041,4
1639,1931,1
4972,2594,4
5305,2992,5
1230,1374,3
4223,1186,4
5769,326,4
3520,1251,4
3669,2634,4
1727,2992,4
149,2177,5
5539,3413,4
3676,1608,3
2261,1627,4
3896,2833,3
1626,3813,1
4660,1271,2
4312,3014,4
1737,1708,2
3929,2042,2
3310,3799,5
411,2615,1
2771,514,3
1442,2703,3
4386,2335,5
65,3206,5
302,3107,4
2857,491,4
2177,1250,4
3999,1112,3
5138,2041,4
2857,1433,3
426,1367,5
2089,2140,4
3041,3230,4
1982,2424,3
4472,913,4
2109,31,2
1691,3258,2
1982,839,3
3098,1575,2
6007,2667,4
5015,2129,5
1675,24,4
377,1996,5
2303,2323,4
537,1235,5
3605,1451,5
402,497,3
3573,134,1
2748,2929,5
49,1350,4
3603,2270,3
2566,1186,4
5593,2026,5
5954,2071,5
4788,1375,4
3201,2967,5
624,1792,4
4735,1196,5
3389,432,2
514,2790,5
687,194,3
610,477,4
4042,3350,4
264,1013,2
777,1631,1
1996,3350,5
130,286,1
1329,184,2
2529,2943,3
1142,1383,3
5312,2465,4
3013,3736,3
1884,509,3
2909,99,5
2024,3523,5
5423,2671,5
1911,3190,4
2787,3292,4
1073,2733,4
1631,3121,5
4897,1,5
3961,2954,5
216,2900,2
2761,1596,4
5708,1355,2
3971,942,4
29,2804,3
4303,409,3
4168,1196,5
922,314,2
984,3133,4
5663,1251,4
2585,1082,4
5193,1116,5
2181,359,4
846,1308,3
5443,374,4
5722,316,4
5255,3792,3
2820,948,4
3618,1780,2
869,374,5
2291,1540,4
2769,2790,4
1125,2026,4
2737,3256,2
777,1540,3
2352,1935,2
1737,2234,4
3502,1189,5
2030,1888,3
4048,1368,3
960,1253,4
1244,203,2
4887,3032,3
2203,741,5
4890,1373,1
5123,3445,4
3841,716,3
1005,3046,5
5090,474,2
2847,3847,1
678,1655,3
1968,1764,1
4681,3632,4
4954,1246,5
2205,2193,2
5000,69,3
4725,1664,3
4001,1394,4
264,2306,2
4335,2310,3
1131,2836,5
1184,2228,2
149,3877,3
3082,908,5
1698,2410,3
777,2510,3
1727,290,4
5039,2493,1
673,220,3
4303,278,3
244,1180,5
5506,3286,1
869,490,4
3241,1367,5
3991,2626,4
4887,2071,3
4016,2133,3
2559,3685,4
5225,1596,4
5717,3046,5
2756,1285,5
3792,1402,3
2855,3219,1
4952,2234,5
1284,3578,3
329,1223,3
1499,2739,3
1579,2731,2
2888,2648,4
548,2051,2
1632,1871,1
4747,504,3
2012,477,4
5896,369,3
2027,3413,4
4708,1177,5
4921,1268,5
5360,3286,4
500,736,5
730,454,5
4089,1937,2
550,2012,4
4041,2834,3
921,1540,4
531,3318,4
4115,314,5
4984,3130,3
1390,1483,4
3589,2456,2
2144,1183,3
5977,1259,4
411,2649,2
4207,1067,5
1389,2243,4
2748,172,1
3507,215,3
3457,3092,4
3927,772,5
4156,9,4
1667,3555,4
5667,1932,4
1496,1917,2
3363,2667,2
3742,1181,5
3727,468,4
5733,1273,4
2104,2639,4
424,775,4
4647,351,3
5667,1483,3
5972,264,3
1187,39,4
2590,1319,4
4172,1373,5
2194,1953,2
1983,2633,1
4510,2693,5
1494,2560,4
19,1315,3
1941,2712,3
173,3847,4
5042,610,2
2670,1208,4
5220,2784,4
5225,1221,3
4793,3170,3
5482,2180,3
4458,2984,2
566,3635,3
4334,2459,4
5779,1648,3
4482,2017,4
453,2402,3
5604,2272,2
205,908,5
2288,1187,5
4440,1197,4
2125,353,2
3770,524,5
5108,1225,4
2378,2286,3
4891,1206,4
3970,3206,3
2368,3665,4
1150,1324,4
954,2727,4
4001,134,3
5652,2261,5
368,3109,2
187,2642,3
2624,2596,3
3001,822,4
1616,438,4
2321,1024,4
2590,1930,3
1056,221,5
5475,2042,4
2211,2994,4
5904,902,4
2071,346,2
3675,441,3
3579,1268,1
1733,2604,3
536,1314,3
4034,1952,4
4446,1224,5
5831,1914,4
3549,3293,4
4072,2976,3
1016,3188,4
1440,110,4
3423,2727,5
2419,2303,4
5676,3185,4
4904,3636,5
1294,1053,5
966,3687,3
4431,1433,1
850,2879,3
651,1315,3
4186,3186,1
331,47,5
971,2338,4
5096,3293,4
4645,2504,1
1594,3092,3
4551,3350,3
4934,2402,4
88,1191,3
3192,2694,5
5880,842,3
1675,1309,1
4404,1613,3
4052,2503,5
1737,738,2
1599,3,3
3281,524,4
4906,1240,3
824,3176,3
1639,3206,4
5101,3656,3
3117,3695,5
1647,1934,3
4819,3621,3
1694,851,4
1267,907,5
386,109,2
3879,1527,3
1260,3636,3
3079,354,2
2453,365,3
5158,1643,4
1000,3188,4
3637,3555,2
92,86,1
2872,1260,2
2721,2434,2
1890,3036,3
4914,1181,4
1899,152,3
4535,2665,3
2392,2814,1
58,2549,4
1106,1179,4
4750,1073,3
3736,586,5
2162,908,5
1775,1205,5
4388,1557,4
3044,2010,5
4344,2961,3
3378,2503,4
1631,1855,5
1773,3340,3
1050,2633,2
355,2822,4
770,1376,5
847,1064,5
3065,1937,5
4579,3725,4
3829,1044,2
524,1350,4
865,1569,4
4064,2971,2
1680,81,3
5576,2965,2
5600,1030,3
461,1252,2
1944,3233,4
3028,1360,4
264,5,2
3182,197,3
1000,2019,4
2124,3037,5
5580,14,4
2288,2879,3
4218,957,1
4553,3405,3
1358,1359,3
2731,454,5
4960,34,5
5510,1197,3
2541,336,5
1434,2565,4
5054,2114,3
744,2305,2
1699,924,3
669,524,4
5746,1183,5
5229,2645,2
3277,2723,5
606,1548,3
3993,1492,4
5767,3555,5
1833,3259,1
3108,2353,1
5598,377,4
3140,1240,5
1880,2020,2
3469,2433,5
5107,1203,3
3080,2540,3
2907,505,2
5728,2450,3
216,3805,3
3999,2252,3
3109,3789,3
261,1119,3
2896,2608,4
2986,1808,2
5148,2938,4
698,1569,4
4917,913,4
5812,1077,4
5060,3328,5
4062,1600,3
3232,2504,4
1068,2093,4
5578,2359,3
541,2072,3
1523,2049,4
5268,187,1
1650,111,4
3705,1437,3
1063,1361,2
1092,2326,5
4972,103,4
2419,3291,4
2166,1814,3
4181,3185,4
1303,1062,4
3487,1817,5
752,1239,3
1748,2882,1
2088,608,1
2167,2783,2
5893,559,4
4191,908,3
2507,2401,4
1112,1076,2
2251,2465,4
652,1074,4
5433,1808,3
2148,586,4
5100,2989,4
3227,1157,5
4742,1330,3
1072,1960,4
2829,897,5
1244,1069,4
3630,584,2
1599,2850,4
4193,1826,4
3808,1880,1
757,89,3
4928,2613,4
2230,1102,4
802,3743,4
1220,513,4
1221,1266,1
4381,716,4
6003,264,3
2383,2342,2
4472,3570,4
2419,2172,3
2842,1850,4
4438,1110,4
710,3034,4
3683,1935,3
5656,1208,2
788,1086,3
3596,2851,5
3479,1469,4
3769,3550,5
1595,1952,4
3756,2226,4
3988,2858,4
4505,1935,4
3940,1213,5
4447,3435,3
1639,1798,3
4009,2833,1
4873,1195,5
1753,377,4
1959,1628,4
1357,2091,3
3026,429,1
4146,3365,1
2567,1193,4
5848,1350,2
889,2628,2
3626,2120,3
4224,3607,4
1466,21,5
4116,643,4
5795,584,2
187,3213,5
2595,3677,5
3769,2327,5
3791,3079,4
1254,1451,1
5029,6,4
3050,3758,1
3341,1817,4
5620,589,4
3018,2050,3
5636,1353,2
3679,1629,5
2216,3840,2
2974,1177,5
3841,3183,3
3036,2994,5
2607,316,5
5683,3201,4
2185,2880,4
4238,1669,3
3190,1900,4
5813,1367,4
5193,2729,4
3519,728,2
2894,545,4
5677,1000,4
4079,2017,5
3067,1599,2
69,1544,2
5289,1604,5
2088,1943,4
3401,2760,2
5880,1427,3
582,69,5
3163,1228,5
4715,417,2
5544,2645,1
3454,48,3
3884,3021,4
4808,658,3
2402,3695,3
1202,524,5
4607,2632,3
1988,1176,3
1884,1872,4
435,2336,4
1930,2312,1
3312,316,4
1741,2007,5
4478,2185,3
1449,2513,3
4653,48,3
4005,1768,5
3292,897,5
3841,2586,5
1100,2725,1
5812,2807,3
4903,2401,5
1238,2618,2
5878,3292,3
3618,2788,3
1860,3403,4
1448,2287,5
3751,1536,1
151,3734,2
225,1189,5
2808,172,1
5519,1197,3
2584,2374,4
2836,2622,4
3283,1192,5
3557,2726,5
3652,2632,4
1300,2704,4
1765,2434,4
3526,2682,2
4800,1990,3
3391,192,1
205,1243,4
888,1514,4
2537,1069,4
6009,104,3
4072,856,2
4386,2310,3
2181,2474,3
4344,1262,5
2410,1081,5
3624,1551,4
3789,725,3
3558,2929,4
1448,2681,2
479,258,4
6026,1197,4
2322,2656,2
5070,1132,3
1429,2092,4
4732,1583,4
436,3677,4
4099,3561,4
2456,2677,4
3410,432,3
1773,3431,3
3391,1376,5
1542,3191,4
1896,3610,3
3311,3672,4
2436,3741,4
3503,3881,4
3808,2211,4
604,1272,3
1603,3529,3
2279,2877,2
1841,2885,1
1382,3662,3
5131,1492,3
4183,2487,1
2969,1355,3
4937,3077,3
1802,2549,4
5577,3631,3
673,881,3
3600,993,3
2104,3526,3
4180,2908,4
605,1938,5
5501,2020,2
2745,346,4
4457,2461,4
2036,3475,5
911,1981,4
1692,897,4
660,1561,3
5042,1402,2
928,150,3
2550,1629,5
5779,2261,5
696,1234,5
3386,3108,4
630,905,5
4096,893,4
2075,2342,1
1512,1240,2
2193,3510,5
1170,3005,2
4796,1172,4
3839,1086,4
5972,2345,3
5831,1115,3
3674,605,5
4535,2390,3
1303,2638,3
2237,983,4
3927,1576,3
3371,1657,2
3821,712,4
2222,184,2
3299,3725,5
1018,1197,4
1701,3092,3
3823,3426,4
593,2371,4
4484,1263,4
5762,2082,4
4770,897,3
2445,2346,3
2841,1777,5
4048,361,4
1757,1514,2
5523,2625,4
4425,1279,3
3823,1248,5
1697,1820,3
5523,1966,3
863,258,5
1051,1904,1
4918,1197,4
5980,848,5
735,1059,4
4527,1179,4
2185,3029,4
5322,1855,5
118,3002,4
5952,666,5
5361,452,4
258,1350,3
998,3185,3
176,3540,1
5682,1447,1
4687,304,5
3462,2287,3
2567,3483,2
3903,999,3
2679,1894,3
2947,93,5
3261,2679,3
4013,439,2
3501,1276,4
2940,2638,4
15,1546,3
3669,902,5
4036,583,4
990,2210,4
245,2726,1
4186,1169,3
1228,471,5
3724,258,5
1733,2537,3
2165,1551,3
881,1237,3
2448,1,5
1411,2002,5
1038,1396,2
5137,251,5
1685,3383,4
4141,1252,5
4533,505,5
5643,1594,4
1125,2790,5
5359,22,3
2878,903,4
5350,848,5
2743,2493,4
3148,2261,4
2638,454,3
1706,2327,5
580,3373,4
970,1955,3
3391,3382,4
679,1059,4
3018,2976,4
3184,2790,5
1635,2254,3
263,3842,4
4634,2883,5
2043,2345,2
1916,2883,3
2528,3039,4
5525,477,4
1799,2235,5
1741,771,5
4849,1893,5
2787,3555,2
770,550,5
2208,438,2
4083,1223,3
255,1221,5
4940,897,5
3526,3110,2
2978,2280,4
3432,1702,2
4144,275,2
5289,1007,4
1741,291,4
5576,39,4
4416,2850,4
3841,1828,3
2156,1009,1
1457,3092,4
3099,1941,3
3675,566,2
1630,1438,1
5468,3571,3
5545,187,4
1517,706,4
1322,1233,4
5823,494,4
2276,1469,3
5034,374,3
1230,2648,5
3158,3415,3
1647,1275,4
1340,176,1
955,1960,5
2279,2079,2
1314,3329,4
1793,2952,4
2934,2778,4
1658,2638,4
5874,32,4
3384,3344,3
5974,526,3
3713,517,2
195,3633,3
238,1629,3
2374,353,5
3051,144,3
4948,920,4
3075,1239,4
3646,1540,3
5466,270,5
536,555,2
1338,1156,4
1926,1950,5
1147,2092,5
1737,3032,4
792,3683,3
1206,2573,2
4950,16,2
1333,2134,5
677,1877,4
4253,2853,3
5077,538,5
5686,1386,1
466,3107,4
8,3080,3
3002,437,4
928,888,4
2907,888,2
2217,3183,5
1173,3550,4
5996,2017,4
1579,3752,3
4186,2030,3
412,3636,3
2748,668,1
4226,2620,2
1903,361,4
1419,1909,1
1831,2813,3
2436,2560,2
4849,2013,4
4316,1657,4
1322,1883,3
1084,162,3
1389,3614,4
371,1230,5
5346,2985,2
928,233,4
5595,2091,2
4318,2461,2
678,2833,3
5786,221,3
2665,929,2
2109,2548,3
4833,1197,5
362,1929,5
4028,3061,5
5705,700,1
5049,586,4
1260,1240,3
4267,3538,2
2544,2938,3
1266,771,1
1205,259,5
1607,3439,3
3483,3757,3
1207,1394,1
429,3796,4
550,1157,5
3425,771,2
4254,1240,5
5402,1274,4
4255,912,5
1315,1237,5
5580,2311,4
1912,716,1
3336,57,3
1285,3633,4
1291,229,2
2247,1024,3
3284,3350,3
5432,279,5
3182,2500,3
3746,3540,3
2560,2798,4
2288,1986,1
3999,471,3
5029,36,3
1172,2065,5
4050,3400,5
5754,1251,4
1181,517,2
3873,958,5
508,1182,4
2665,2579,1
645,110,5
3709,4,2
1447,2328,5
1641,2694,5
1509,3205,1
5051,2908,4
1666,1722,2
431,606,2
1954,899,5
4258,1121,5
3649,3600,5
3696,2992,4
4260,3328,4
5795,903,4
2638,3633,3
5804,1999,5
5759,1636,2
1170,11,4
702,3586,4
865,109,3
3624,3510,5
4004,6,2
1901,3000,5
316,2900,4
524,1228,4
791,2391,3
4408,32,3
386,3259,5
4085,3019,4
5831,1871,4
3387,741,4
2848,2632,4
5763,2548,1
6007,2338,3
5608,3356,5
3402,2233,3
3929,3196,3
4808,176,3
1724,521,4
3804,34,5
4621,1937,3
5162,725,2
4755,3670,5
3897,2298,4
5035,45,2
4238,2625,5
702,2790,5
5536,3369,1
3900,1618,4
4821,590,5
4351,1035,3
712,732,3
2544,3561,3
329,3800,2
4605,3113,3
3651,3613,5
1941,294,2
2120,32,4
2242,1167,4
5722,230,3
1127,2804,2
2035,2727,5
2226,3046,2
1084,346,3
5367,1948,1
4279,221,4
5718,1247,4
4007,536,3
1748,1187,4
3711,3555,2
3462,2352,3
5363,1569,5
4083,1120,4
337,1193,4
4845,900,4
842,2644,3
4053,1893,4
5271,2910,1
4132,1205,5
2206,2632,5
1698,585,4
18,3201,4
850,2636,5
3585,1878,5
1733,1914,5
4227,1007,3
3778,2461,2
5938,1898,3
676,793,4
1420,365,3
3192,2736,5
3864,1887,5
5112,2422,4
3778,1770,3
2985,1179,4
2967,2222,3
4580,409,4
4887,1021,2
499,1696,5
2894,3661,4
461,1514,2
1207,993,2
2544,1250,5
737,791,4
4961,1184,4
2895,3741,5
2731,3142,5
4887,571,3
4917,1885,3
4535,3586,5
692,3456,3
2824,162,4
5754,2026,1
3945,12,3
4041,851,3
3080,548,4
5124,1872,4
4602,149,3
1251,1078,2
2230,1677,3
4541,2084,1
5551,2114,3
4951,3458,3
3281,2047,3
3834,1701,5
1984,258,5
4607,2951,5
1752,2328,3
4738,1674,4
1736,2193,4
1183,2723,4
1880,2022,2
770,3799,5
2942,1877,5
5908,589,4
5905,2678,4
5446,3092,5
1928,2790,5
4356,1164,1
5219,2929,5
4041,320,2
2219,1275,4
1109,1252,5
802,3003,5
1207,777,3
513,1177,4
26,526,4
123,1368,3
4079,1196,4
3310,243,2
1147,1901,1
5261,1645,4
4604,221,2
5138,315,4
3441,1288,4
2562,1540,3
3999,3723,3
4840,2969,3
5466,888,5
3181,741,5
934,1826,3
4260,1367,3
5329,3143,4
3327,1301,2
3650,898,4
238,590,3
2564,3201,4
4447,2434,4
5703,587,3
3031,3828,5
170,3401,5
5407,3639,2
3916,1841,4
5952,2872,5
1752,3687,3
504,1904,2
1797,1228,5
2179,1697,3
3822,1191,5
5610,1570,2
3110,901,5
1489,184,1
5811,529,5
5501,3201,3
4418,2328,4
4268,1952,1
5528,3128,4
5627,1156,4
2860,3638,4
1912,3412,3
308,1996,5
770,1645,3
3250,1483,5
4534,3510,5
2774,1986,2
5794,1983,2
1179,1367,4
1475,1844,1
5172,1500,4
3650,1085,4
798,2693,5
1402,3218,2
83,2513,1
3195,1256,4
2068,1506,3
2069,140,3
1941,437,4
1369,468,2
3602,477,3
355,2548,3
1012,1288,5
1680,2849,4
2316,2200,5
3529,3408,3
2834,2869,4
5103,1550,4
1470,2508,1
3189,1387,3
3589,3200,1
1835,2342,4
5942,3294,4
1817,2220,5
5256,17,5
1264,336,2
5955,2032,4
2259,1253,5
1636,2840,4
2887,3672,3
779,2642,3
587,904,3
3179,540,2
2692,1743,4
2779,2891,4
4908,341,3
3910,2919,3
911,900,5
3377,1557,5
3925,258,5
1536,550,5
3726,2702,3
3858,903,5
3878,2328,4
3768,771,3
462,2025,2
1077,1205,5
5522,1664,2
5504,3179,5
791,2234,4
4404,369,3
1545,1192,4
3946,2253,3
